Iterations;Error Pos;Error Rot;Error;Time [us];Time/Iteration [us];Iterations Min;Error Pos Min;Error Rot Min;Error Min;Time [us] Min;Time/Iteration [us] Min;Iterations Max;Error Pos Max;Error Rot Max;Error Max;Time [us] Max;Time/Iteration [us] Max;Reached [%];Stucked [%]
5.12966;0.0380563;0.0172227;0.041772;187.635;41.4108;1;0.000288636;0.000520863;0.000595491;26;24;100;0.299377;0.563073;0.637713;5002;164;0.196752;0.796858
