tag time posX posY posZ rotX rotY rotZ rotW
head 3296.52 -0.0497949 -0.0232525 0.998489 0.666291 0.00404688 0.0398136 0.00404688
hip 3296.52 -0.0592427 -0.00487592 0.998232 0.56275 0.00614187 0.0155732 0.00614187
lHand 3296.52 0.375035 -0.302362 0.876314 0.465567 0.267219 -0.666839 0.267219
rHand 3296.52 -0.345511 -0.406618 0.845745 0.65179 -0.25837 0.435333 -0.25837
lFoot 3296.52 0.659851 -0.139599 0.738315 -0.984322 -0.0526486 -0.0491626 -0.0526486
rFoot 3296.52 -0.79729 -0.571933 0.192928 -0.980802 0.110018 0.0653605 0.110018
head 3296.53 -0.049794 -0.0233433 0.998487 0.66634 0.00422618 0.0399398 0.00422618
hip 3296.53 -0.0594481 -0.00463121 0.998221 0.562766 0.00636663 0.0157458 0.00636663
lHand 3296.53 0.375011 -0.302428 0.876301 0.465607 0.267139 -0.666815 0.267139
rHand 3296.53 -0.344705 -0.406402 0.846177 0.653523 -0.257197 0.43499 -0.257197
lFoot 3296.53 0.660168 -0.138543 0.738231 -0.984327 -0.0527489 -0.0491081 -0.0527489
rFoot 3296.53 -0.797255 -0.571776 0.193535 -0.980828 0.109689 0.0653108 0.109689
head 3296.54 -0.0498618 -0.0234207 0.998482 0.666462 0.00457038 0.0400499 0.00457038
hip 3296.54 -0.0595295 -0.00457476 0.998216 0.562768 0.00643944 0.015842 0.00643944
lHand 3296.54 0.375131 -0.30242 0.876253 0.465539 0.267065 -0.666753 0.267065
rHand 3296.54 -0.343229 -0.407499 0.846249 0.655276 -0.253791 0.432391 -0.253791
lFoot 3296.54 0.660593 -0.139196 0.737727 -0.984325 -0.0529863 -0.0490113 -0.0529863
rFoot 3296.54 -0.797267 -0.57181 0.193386 -0.980813 0.109874 0.0654272 0.109874
head 3296.55 -0.049946 -0.0234754 0.998476 0.666627 0.00490828 0.0401314 0.00490828
hip 3296.55 -0.0595868 -0.00450367 0.998213 0.562725 0.00641814 0.0159696 0.00641814
lHand 3296.55 0.375071 -0.302488 0.876255 0.465536 0.267091 -0.666635 0.267091
rHand 3296.55 -0.341747 -0.40975 0.845763 0.655458 -0.250476 0.428736 -0.250476
lFoot 3296.55 0.660416 -0.139474 0.737833 -0.984336 -0.0529288 -0.0490949 -0.0529288
rFoot 3296.55 -0.796704 -0.572905 0.192465 -0.98082 0.109916 0.0654389 0.109916
head 3296.56 -0.0500084 -0.0237086 0.998467 0.666723 0.00516167 0.0403705 0.00516167
hip 3296.56 -0.0596131 -0.00433689 0.998212 0.562735 0.00657956 0.015982 0.00657956
lHand 3296.56 0.374973 -0.302579 0.876265 0.465439 0.267182 -0.666593 0.267182
rHand 3296.56 -0.34088 -0.41098 0.845515 0.654554 -0.248134 0.427999 -0.248134
lFoot 3296.56 0.659746 -0.141171 0.73811 -0.984364 -0.0529072 -0.049074 -0.0529072
rFoot 3296.56 -0.796926 -0.572321 0.19328 -0.980835 0.109917 0.0652294 0.109917
head 3296.57 -0.050042 -0.0237424 0.998465 0.667038 0.0052708 0.040574 0.0052708
hip 3296.57 -0.0596494 -0.00421599 0.99821 0.562768 0.00660051 0.0161021 0.00660051
lHand 3296.57 0.374843 -0.302458 0.876363 0.465427 0.267435 -0.666423 0.267435
rHand 3296.57 -0.34046 -0.411793 0.845289 0.653923 -0.24684 0.428436 -0.24684
lFoot 3296.57 0.659571 -0.141252 0.738251 -0.984369 -0.0528205 -0.0490589 -0.0528205
rFoot 3296.57 -0.796679 -0.572706 0.193158 -0.980836 0.109871 0.0651436 0.109871
head 3296.58 -0.0501165 -0.023777 0.99846 0.667317 0.00534764 0.0408007 0.00534764
hip 3296.58 -0.0597879 -0.00415477 0.998202 0.562738 0.0067205 0.0161476 0.0067205
lHand 3296.58 0.374748 -0.302428 0.876414 0.465498 0.267624 -0.666219 0.267624
rHand 3296.58 -0.340469 -0.412157 0.845108 0.653204 -0.245898 0.429589 -0.245898
lFoot 3296.58 0.65963 -0.141312 0.738186 -0.98438 -0.0528513 -0.0490453 -0.0528513
rFoot 3296.58 -0.796932 -0.572395 0.193035 -0.980866 0.109524 0.0651939 0.109524
head 3296.59 -0.0501233 -0.0238474 0.998458 0.667685 0.0054648 0.0408296 0.0054648
hip 3296.59 -0.0597535 -0.00426765 0.998204 0.56263 0.00668997 0.0160997 0.00668997
lHand 3296.59 0.374771 -0.302481 0.876386 0.465553 0.267643 -0.665867 0.267643
rHand 3296.59 -0.340849 -0.412188 0.84494 0.651899 -0.245888 0.43224 -0.245888
lFoot 3296.59 0.659862 -0.140673 0.738101 -0.984376 -0.0529605 -0.04905 -0.0529605
rFoot 3296.59 -0.796919 -0.572471 0.192866 -0.980864 0.109578 0.0651733 0.109578
head 3296.61 -0.0501686 -0.0238548 0.998456 0.668167 0.00563137 0.0408417 0.00563137
hip 3296.61 -0.0597288 -0.00420632 0.998206 0.562696 0.0065713 0.0159632 0.0065713
lHand 3296.61 0.374779 -0.302633 0.87633 0.465417 0.267732 -0.665554 0.267732
rHand 3296.61 -0.340834 -0.412389 0.844847 0.651409 -0.245852 0.433932 -0.245852
lFoot 3296.61 0.66003 -0.140832 0.73792 -0.984376 -0.0529643 -0.0490569 -0.0529643
rFoot 3296.61 -0.796883 -0.572557 0.19276 -0.980855 0.10972 0.0651689 0.10972
head 3296.62 -0.0501534 -0.0238751 0.998456 0.668683 0.00584826 0.0407913 0.00584826
hip 3296.62 -0.0597077 -0.0037606 0.998209 0.562995 0.0065252 0.0158733 0.0065252
lHand 3296.62 0.374891 -0.302713 0.876254 0.465213 0.267849 -0.665348 0.267849
rHand 3296.62 -0.340425 -0.413002 0.844713 0.651578 -0.245328 0.434005 -0.245328
lFoot 3296.62 0.660799 -0.14066 0.737265 -0.984403 -0.0528236 -0.0490367 -0.0528236
rFoot 3296.62 -0.796665 -0.572856 0.192772 -0.98083 0.109811 0.0651668 0.109811
head 3296.63 -0.0501732 -0.023978 0.998453 0.669054 0.00599384 0.0407814 0.00599384
hip 3296.63 -0.0596074 -0.00366328 0.998215 0.563349 0.00638025 0.0159705 0.00638025
lHand 3296.63 0.374913 -0.302685 0.876255 0.465013 0.26798 -0.66529 0.26798
rHand 3296.63 -0.340141 -0.413984 0.844347 0.651722 -0.244932 0.433662 -0.244932
lFoot 3296.63 0.66078 -0.140958 0.737225 -0.984415 -0.052742 -0.0490257 -0.052742
rFoot 3296.63 -0.796629 -0.572972 0.192576 -0.980836 0.109649 0.0651384 0.109649
head 3296.64 -0.0502391 -0.0239589 0.99845 0.669403 0.006116 0.0408496 0.006116
hip 3296.64 -0.0595999 -0.00364726 0.998216 0.563362 0.0063675 0.0159622 0.0063675
lHand 3296.64 0.374895 -0.302454 0.876342 0.46474 0.268349 -0.665345 0.268349
rHand 3296.64 -0.339781 -0.41447 0.844253 0.652241 -0.244682 0.433292 -0.244682
lFoot 3296.64 0.660723 -0.140537 0.737357 -0.984406 -0.0527656 -0.0490564 -0.0527656
rFoot 3296.64 -0.796606 -0.573062 0.192404 -0.980814 0.109735 0.065196 0.109735
head 3296.65 -0.0502994 -0.0239815 0.998446 0.669499 0.00608181 0.0410011 0.00608181
hip 3296.65 -0.0596838 -0.00377119 0.99821 0.563004 0.00658081 0.0159845 0.00658081
lHand 3296.65 0.374862 -0.302406 0.876373 0.464672 0.268643 -0.665304 0.268643
rHand 3296.65 -0.339321 -0.414647 0.844351 0.653728 -0.244027 0.432548 -0.244027
lFoot 3296.65 0.661037 -0.140373 0.737106 -0.984421 -0.0526376 -0.0491281 -0.0526376
rFoot 3296.65 -0.796581 -0.573176 0.192165 -0.980744 0.110288 0.0653327 0.110288
head 3296.66 -0.0503379 -0.0240468 0.998443 0.669467 0.00620856 0.0410647 0.00620856
hip 3296.66 -0.0597604 -0.00376567 0.998206 0.56292 0.00646932 0.016127 0.00646932
lHand 3296.66 0.375009 -0.302164 0.876393 0.46464 0.26888 -0.665265 0.26888
rHand 3296.66 -0.338398 -0.415484 0.84431 0.655295 -0.241275 0.43173 -0.241275
lFoot 3296.66 0.660965 -0.140382 0.737169 -0.984436 -0.0526303 -0.0490407 -0.0526303
rFoot 3296.66 -0.796759 -0.573007 0.191932 -0.980722 0.110645 0.0654779 0.110645
head 3296.67 -0.0504269 -0.024074 0.998438 0.669424 0.00638532 0.0411872 0.00638532
hip 3296.67 -0.0597076 -0.00367617 0.998209 0.56314 0.00625267 0.0162627 0.00625267
lHand 3296.67 0.374982 -0.302017 0.876456 0.464732 0.269263 -0.665108 0.269263
rHand 3296.67 -0.337287 -0.416124 0.84444 0.657476 -0.238462 0.430324 -0.238462
lFoot 3296.67 0.661001 -0.140361 0.737141 -0.98443 -0.0527256 -0.0490015 -0.0527256
rFoot 3296.67 -0.796632 -0.573285 0.191631 -0.980744 0.110261 0.0653768 0.110261
head 3296.68 -0.0505561 -0.0240938 0.998431 0.669424 0.00656773 0.0413233 0.00656773
hip 3296.68 -0.0598726 -0.0032906 0.998201 0.563264 0.0062221 0.0163205 0.0062221
lHand 3296.68 0.374936 -0.301989 0.876485 0.464874 0.269546 -0.664955 0.269546
rHand 3296.68 -0.337133 -0.41636 0.844385 0.658788 -0.237233 0.430329 -0.237233
lFoot 3296.68 0.661005 -0.14027 0.737154 -0.984432 -0.0527037 -0.049077 -0.0527037
rFoot 3296.68 -0.796445 -0.57367 0.191252 -0.980764 0.110253 0.0653003 0.110253
head 3296.7 -0.0506306 -0.0241246 0.998426 0.66943 0.00669248 0.0414266 0.00669248
hip 3296.7 -0.0598756 -0.00336681 0.9982 0.56323 0.00615657 0.016349 0.00615657
