tag time posX posY posZ rotX rotY rotZ rotW
head 1595.76 0.204586 -0.0436709 0.977874 0.705992 -0.0232972 -0.00967135 -0.0232972
hip 1595.76 0.263493 -0.0192469 0.964469 0.652532 0.0908339 0.0665312 0.0908339
lHand 1595.76 0.510548 -0.268044 0.817003 0.696121 0.305882 -0.300448 0.305882
rHand 1595.76 -0.00104307 -0.37338 0.927678 0.648151 -0.277107 0.336651 -0.277107
lFoot 1595.76 0.980814 0.019199 0.193997 -0.979281 0.0899932 -0.0131261 0.0899932
rFoot 1595.76 0.964398 -0.0257342 0.2632 -0.981054 0.0794063 0.0301709 0.0794063
head 1595.77 0.20463 -0.0435041 0.977872 0.705833 -0.0231048 -0.00987089 -0.0231048
hip 1595.77 0.26368 -0.0194906 0.964413 0.652124 0.0909872 0.066588 0.0909872
lHand 1595.77 0.51079 -0.268177 0.816808 0.695884 0.305896 -0.300684 0.305896
rHand 1595.77 -0.00121094 -0.372914 0.927865 0.647954 -0.277638 0.336999 -0.277638
lFoot 1595.77 0.980762 0.0192148 0.194257 -0.979315 0.089835 -0.0126556 0.089835
rFoot 1595.77 0.964319 -0.0256953 0.263492 -0.981053 0.0794053 0.0302385 0.0794053
head 1595.79 0.204671 -0.0433682 0.97787 0.705681 -0.022824 -0.0102226 -0.022824
hip 1595.79 0.263881 -0.0197601 0.964353 0.651642 0.0911077 0.0668117 0.0911077
lHand 1595.79 0.51094 -0.267773 0.816846 0.695665 0.306011 -0.300849 0.306011
rHand 1595.79 -0.00105082 -0.372687 0.927957 0.648096 -0.277923 0.337066 -0.277923
lFoot 1595.79 0.980722 0.0193261 0.194449 -0.979296 0.0898393 -0.012323 0.0898393
rFoot 1595.79 0.964363 -0.0257827 0.263324 -0.981055 0.0797529 0.0300432 0.0797529
head 1595.8 0.204733 -0.0432799 0.97786 0.70542 -0.0226664 -0.0104318 -0.0226664
hip 1595.8 0.264932 -0.0213538 0.964031 0.651692 0.0911385 0.0668685 0.0911385
lHand 1595.8 0.511127 -0.267574 0.816795 0.695317 0.306282 -0.301086 0.306282
rHand 1595.8 -0.000681698 -0.372532 0.928019 0.648907 -0.27798 0.336295 -0.27798
lFoot 1595.8 0.980659 0.0196674 0.194733 -0.979286 0.089579 -0.0117228 0.089579
rFoot 1595.8 0.96429 -0.0259597 0.263574 -0.98105 0.0799089 0.0300613 0.0799089
head 1595.81 0.204802 -0.0431306 0.977853 0.705245 -0.0226621 -0.0104305 -0.0226621
hip 1595.81 0.265222 -0.0214544 0.963949 0.651572 0.0909311 0.0669458 0.0909311
lHand 1595.81 0.51122 -0.267656 0.816709 0.69511 0.306593 -0.301285 0.306593
rHand 1595.81 -4.63941e-05 -0.37266 0.927968 0.650955 -0.276239 0.334712 -0.276239
lFoot 1595.81 0.980574 0.019929 0.195133 -0.979374 0.0886339 -0.0105601 0.0886339
rFoot 1595.81 0.964182 -0.0260315 0.263962 -0.981035 0.0799471 0.030477 0.0799471
head 1595.82 0.204949 -0.0430438 0.977826 0.705042 -0.0230039 -0.00996581 -0.0230039
hip 1595.82 0.26627 -0.0229463 0.963625 0.651696 0.0905637 0.0667944 0.0905637
lHand 1595.82 0.511291 -0.2671 0.816847 0.694981 0.306943 -0.301409 0.306943
rHand 1595.82 0.000230699 -0.373199 0.927751 0.651715 -0.274597 0.333796 -0.274597
lFoot 1595.82 0.980556 0.0198289 0.195233 -0.979512 0.0876952 -0.00973305 0.0876952
rFoot 1595.82 0.964035 -0.0261152 0.26449 -0.981004 0.0799693 0.0309539 0.0799693
head 1595.83 0.205084 -0.0429714 0.977801 0.704812 -0.0233741 -0.0095611 -0.0233741
hip 1595.83 0.266408 -0.0229078 0.963588 0.651499 0.0904831 0.0668642 0.0904831
lHand 1595.83 0.511388 -0.266862 0.816864 0.69487 0.307103 -0.301472 0.307103
rHand 1595.83 0.000675805 -0.373741 0.927533 0.652474 -0.272621 0.33297 -0.272621
lFoot 1595.83 0.980604 0.0197 0.195006 -0.979609 0.087487 -0.00915518 0.087487
rFoot 1595.83 0.963989 -0.0260484 0.264664 -0.981005 0.0799408 0.031129 0.0799408
head 1595.84 0.205129 -0.0428228 0.977798 0.704598 -0.0235579 -0.00921261 -0.0235579
hip 1595.84 0.266576 -0.0230419 0.963538 0.651298 0.0905621 0.0670915 0.0905621
lHand 1595.84 0.511415 -0.267014 0.816797 0.694626 0.307251 -0.301618 0.307251
rHand 1595.84 0.00111799 -0.374241 0.927331 0.652901 -0.27085 0.332027 -0.27085
lFoot 1595.84 0.980589 0.0198151 0.19507 -0.979632 0.0875651 -0.00852767 0.0875651
rFoot 1595.84 0.963999 -0.0261905 0.264614 -0.981013 0.0799201 0.0311286 0.0799201
head 1595.85 0.205106 -0.0425877 0.977813 0.70445 -0.0235792 -0.00919468 -0.0235792
hip 1595.85 0.267167 -0.0244359 0.96334 0.65111 0.0909506 0.0673431 0.0909506
lHand 1595.85 0.511622 -0.266656 0.816785 0.69448 0.307273 -0.301852 0.307273
rHand 1595.85 0.00147636 -0.374891 0.927068 0.651954 -0.269136 0.331858 -0.269136
lFoot 1595.85 0.980634 0.019895 0.194837 -0.979613 0.0879219 -0.00830469 0.0879219
rFoot 1595.85 0.964208 -0.0263616 0.263833 -0.981074 0.0798151 0.0307768 0.0798151
head 1595.86 0.205146 -0.0424514 0.97781 0.704391 -0.023617 -0.00905481 -0.023617
hip 1595.86 0.266642 -0.0232318 0.963516 0.651361 0.0911543 0.0674942 0.0911543
lHand 1595.86 0.51174 -0.26642 0.816788 0.694343 0.307261 -0.302052 0.307261
rHand 1595.86 0.00214479 -0.375444 0.926842 0.650734 -0.267078 0.331869 -0.267078
lFoot 1595.86 0.980696 0.0196859 0.194543 -0.979636 0.0881871 -0.00851293 0.0881871
rFoot 1595.86 0.964259 -0.0267855 0.263603 -0.981113 0.0797548 0.0305571 0.0797548
head 1595.87 0.205102 -0.0422269 0.977829 0.704511 -0.0234882 -0.0089074 -0.0234882
hip 1595.87 0.266534 -0.0232119 0.963546 0.651557 0.091513 0.0678975 0.091513
lHand 1595.87 0.511851 -0.266489 0.816696 0.694105 0.307355 -0.302584 0.307355
rHand 1595.87 0.00266031 -0.376234 0.926521 0.649647 -0.264589 0.331665 -0.264589
lFoot 1595.87 0.98067 0.0198689 0.194656 -0.979628 0.0881152 -0.00858515 0.0881152
rFoot 1595.87 0.96425 -0.0269772 0.263619 -0.981144 0.0795574 0.0305637 0.0795574
head 1595.89 0.205048 -0.0419869 0.977851 0.704586 -0.0234368 -0.008696 -0.0234368
hip 1595.89 0.266477 -0.0232388 0.963561 0.651663 0.0918347 0.0683378 0.0918347
lHand 1595.89 0.512074 -0.265982 0.816721 0.693868 0.307541 -0.303134 0.307541
rHand 1595.89 0.00357916 -0.37704 0.92619 0.648832 -0.262212 0.331521 -0.262212
lFoot 1595.89 0.980622 0.019906 0.194898 -0.979692 0.0873705 -0.00796875 0.0873705
rFoot 1595.89 0.96422 -0.0268579 0.263741 -0.981157 0.0794781 0.030974 0.0794781
head 1595.9 0.205031 -0.0417966 0.977863 0.704644 -0.0234245 -0.00848584 -0.0234245
hip 1595.9 0.266535 -0.0232198 0.963545 0.651571 0.0921283 0.0686881 0.0921283
lHand 1595.9 0.512311 -0.26559 0.816701 0.693591 0.307713 -0.304043 0.307713
rHand 1595.9 0.00438256 -0.377661 0.925933 0.648064 -0.259469 0.331369 -0.259469
lFoot 1595.9 0.980593 0.0199395 0.195036 -0.979717 0.0871753 -0.00747062 0.0871753
rFoot 1595.9 0.964264 -0.026887 0.263577 -0.981166 0.0798027 0.0310245 0.0798027
head 1595.91 0.204932 -0.041535 0.977895 0.704701 -0.0234122 -0.00822032 -0.0234122
hip 1595.91 0.266644 -0.0234157 0.963511 0.651287 0.092136 0.0690889 0.092136
