tag time posX posY posZ rotX rotY rotZ rotW
head 1558.96 0.152819 0.0753734 0.985376 0.730116 -0.00444884 -0.00254526 -0.00444884
hip 1558.96 0.207367 0.191702 0.959296 0.653934 0.0670426 0.0319242 0.0670426
lHand 1558.96 0.478281 -0.119339 0.870061 0.699699 0.323666 -0.312684 0.323666
rHand 1558.96 -0.0833116 -0.185563 0.979094 0.621548 -0.300674 0.324866 -0.300674
lFoot 1558.96 0.841199 0.50135 0.202566 -0.979965 0.0544525 -0.0199589 0.0544525
rFoot 1558.96 0.664197 0.709788 0.234613 -0.970107 0.16156 0.0305252 0.16156
head 1558.97 0.152973 0.0756105 0.985334 0.729906 -0.0042609 -0.00271778 -0.0042609
hip 1558.97 0.207378 0.191725 0.959289 0.653863 0.0673079 0.0322688 0.0673079
lHand 1558.97 0.478587 -0.119089 0.869927 0.699585 0.3233 -0.313003 0.3233
rHand 1558.97 -0.0831761 -0.186245 0.978976 0.622831 -0.300169 0.324244 -0.300169
lFoot 1558.97 0.841254 0.501312 0.202432 -0.979955 0.0543804 -0.0205406 0.0543804
rFoot 1558.97 0.664064 0.709886 0.234694 -0.970094 0.161532 0.0305565 0.161532
head 1558.98 0.15322 0.0757896 0.985281 0.729696 -0.0041795 -0.00293534 -0.0041795
hip 1558.98 0.207201 0.191886 0.959296 0.653831 0.0677697 0.0327393 0.0677697
lHand 1558.98 0.478838 -0.118779 0.869831 0.699295 0.323169 -0.313469 0.323169
rHand 1558.98 -0.0828899 -0.186859 0.978884 0.624184 -0.299519 0.323577 -0.299519
lFoot 1558.98 0.841313 0.501309 0.202193 -0.980004 0.0541632 -0.0206105 0.0541632
rFoot 1558.98 0.665789 0.708631 0.233595 -0.9702 0.161039 0.0304035 0.161039
head 1558.99 0.153417 0.0759433 0.985239 0.729492 -0.00394308 -0.00292637 -0.00394308
hip 1558.99 0.207094 0.191978 0.9593 0.653723 0.0679841 0.0332162 0.0679841
lHand 1558.99 0.479111 -0.118546 0.869712 0.699007 0.323126 -0.313959 0.323126
