tag time posX posY posZ rotX rotY rotZ rotW
head 589.324 0.11184 0.0173508 0.993575 0.74922 0.0179199 0.0580861 0.0179199
hip 589.324 0.196797 0.101279 0.975199 0.550442 0.0146368 0.0374812 0.0146368
lHand 589.324 0.559941 -0.160606 0.812817 0.129525 0.391131 -0.870045 0.391131
rHand 589.324 -0.116939 -0.223234 0.967725 0.0907881 -0.398716 0.904498 -0.398716
lFoot 589.324 0.927392 0.312967 0.204927 -0.984725 -0.0361788 -0.0598471 -0.0361788
rFoot 589.324 0.631879 0.633894 0.44599 -0.988263 0.00112635 0.0288787 0.00112635
head 589.336 0.111844 0.0173922 0.993574 0.749062 0.0179622 0.0581596 0.0179622
hip 589.336 0.196743 0.101531 0.975184 0.550356 0.0146625 0.0372726 0.0146625
lHand 589.336 0.559953 -0.160456 0.812839 0.129239 0.39126 -0.869991 0.39126
rHand 589.336 -0.116834 -0.223284 0.967726 0.0915329 -0.397325 0.905036 -0.397325
lFoot 589.336 0.927419 0.312605 0.205358 -0.984725 -0.0361763 -0.0597549 -0.0361763
rFoot 589.336 0.632532 0.632633 0.446855 -0.988258 0.00114712 0.0289019 0.00114712
head 589.347 0.111829 0.0174381 0.993574 0.748932 0.0181937 0.0581334 0.0181937
hip 589.347 0.19697 0.101016 0.975192 0.55037 0.0143968 0.036782 0.0143968
lHand 589.347 0.560019 -0.16023 0.812837 0.128894 0.39157 -0.869928 0.39157
rHand 589.347 -0.116723 -0.223785 0.967624 0.0923957 -0.396154 0.905462 -0.396154
lFoot 589.347 0.927414 0.312587 0.205406 -0.98473 -0.0362402 -0.0598022 -0.0362402
rFoot 589.347 0.632572 0.632455 0.447051 -0.988259 0.00104409 0.0288844 0.00104409
head 589.359 0.111818 0.0174701 0.993575 0.748838 0.018347 0.0582227 0.018347
hip 589.359 0.196965 0.101165 0.975177 0.550184 0.0140207 0.0364031 0.0140207
lHand 589.359 0.560022 -0.160033 0.812875 0.128649 0.391868 -0.869909 0.391868
rHand 589.359 -0.116674 -0.223968 0.967588 0.0938856 -0.394905 0.905799 -0.394905
lFoot 589.359 0.927459 0.312469 0.205383 -0.984744 -0.0361776 -0.0597777 -0.0361776
rFoot 589.359 0.632475 0.632488 0.44714 -0.988269 0.000996321 0.0289731 0.000996321
head 589.37 0.11182 0.0175605 0.993573 0.748749 0.0183016 0.058408 0.0183016
hip 589.37 0.196862 0.101418 0.975172 0.550478 0.0140032 0.036327 0.0140032
lHand 589.37 0.560067 -0.159836 0.812882 0.128579 0.392302 -0.869718 0.392302
rHand 589.37 -0.116295 -0.223945 0.967638 0.0953525 -0.39372 0.906106 -0.39372
lFoot 589.37 0.927479 0.312373 0.205442 -0.984764 -0.036022 -0.0597192 -0.036022
rFoot 589.37 0.632864 0.632063 0.44719 -0.988272 0.00115712 0.029026 0.00115712
head 589.383 0.111817 0.0176581 0.993572 0.748717 0.0182092 0.05856 0.0182092
hip 589.383 0.196887 0.101241 0.975185 0.55089 0.0140729 0.0365343 0.0140729
lHand 589.383 0.560116 -0.159489 0.812916 0.128649 0.392896 -0.869475 0.392896
rHand 589.383 -0.11597 -0.223742 0.967724 0.0988462 -0.39148 0.906458 -0.39148
lFoot 589.383 0.927444 0.312439 0.205498 -0.984751 -0.0361673 -0.059823 -0.0361673
rFoot 589.383 0.633013 0.631774 0.447387 -0.988276 0.00134809 0.0289151 0.00134809
head 589.392 0.111831 0.0176835 0.99357 0.748613 0.0180967 0.05874 0.0180967
hip 589.392 0.196743 0.101527 0.975184 0.551141 0.0144962 0.0371613 0.0144962
lHand 589.392 0.560456 -0.159185 0.812742 0.128453 0.393486 -0.869213 0.393486
rHand 589.392 -0.115737 -0.223937 0.967707 0.1002 -0.389341 0.906971 -0.389341
lFoot 589.392 0.927495 0.312355 0.205397 -0.984761 -0.0363417 -0.0597037 -0.0363417
rFoot 589.392 0.633225 0.631496 0.44748 -0.988267 0.00131647 0.028926 0.00131647
head 589.403 0.111832 0.0177554 0.993568 0.748533 0.0181124 0.0588149 0.0181124
hip 589.403 0.196636 0.101795 0.975178 0.551307 0.0148608 0.0373108 0.0148608
lHand 589.403 0.560606 -0.158875 0.812699 0.128237 0.394266 -0.868798 0.394266
rHand 589.403 -0.115603 -0.224224 0.967657 0.100045 -0.386831 0.907753 -0.386831
lFoot 589.403 0.927475 0.312477 0.205299 -0.984777 -0.0363076 -0.0595889 -0.0363076
rFoot 589.403 0.633345 0.631493 0.447316 -0.988278 0.00114584 0.0290289 0.00114584
head 589.414 0.111835 0.0177897 0.993568 0.74844 0.0181941 0.0588882 0.0181941
hip 589.414 0.196765 0.10167 0.975165 0.551693 0.0145126 0.0365364 0.0145126
lHand 589.414 0.560764 -0.158609 0.812642 0.128189 0.395068 -0.868255 0.395068
rHand 589.414 -0.115538 -0.224526 0.967595 0.0995443 -0.385075 0.90828 -0.385075
lFoot 589.414 0.927468 0.312474 0.205336 -0.984763 -0.0364853 -0.0596705 -0.0364853
rFoot 589.414 0.633598 0.631216 0.447348 -0.988266 0.00122513 0.0290918 0.00122513
head 589.425 0.111859 0.0178117 0.993564 0.748472 0.0183638 0.058943 0.0183638
hip 589.425 0.196759 0.101912 0.975141 0.552219 0.0140205 0.0356985 0.0140205
lHand 589.425 0.56087 -0.158594 0.812571 0.12809 0.3957 -0.867853 0.3957
rHand 589.425 -0.115359 -0.224658 0.967585 0.0995199 -0.383575 0.908673 -0.383575
lFoot 589.425 0.927518 0.312378 0.205258 -0.98479 -0.0364049 -0.0596001 -0.0364049
rFoot 589.425 0.633445 0.631166 0.447634 -0.988259 0.0011436 0.0290726 0.0011436
head 589.436 0.111904 0.0178814 0.993558 0.748461 0.018595 0.0589388 0.018595
hip 589.436 0.196767 0.102122 0.975117 0.552795 0.0134674 0.034873 0.0134674
lHand 589.436 0.561055 -0.158353 0.812491 0.128229 0.396364 -0.867292 0.396364
rHand 589.436 -0.114857 -0.224811 0.967609 0.0994687 -0.382806 0.908813 -0.382806
lFoot 589.436 0.927525 0.312293 0.205355 -0.984794 -0.0363383 -0.059474 -0.0363383
rFoot 589.436 0.633309 0.63162 0.447186 -0.988276 0.00104536 0.0291427 0.00104536
head 589.448 0.111933 0.0179678 0.993553 0.748433 0.0187518 0.0589491 0.0187518
hip 589.448 0.196863 0.101898 0.975121 0.553445 0.0134695 0.0348976 0.0134695
lHand 589.448 0.561256 -0.158106 0.8124 0.128219 0.396941 -0.866809 0.396941
rHand 589.448 -0.11461 -0.224866 0.967626 0.0991254 -0.382657 0.908806 -0.382657
lFoot 589.448 0.9275 0.312322 0.205425 -0.984801 -0.0363682 -0.0595961 -0.0363682
rFoot 589.448 0.633544 0.631418 0.447139 -0.988278 0.00130813 0.0290884 0.00130813
head 589.459 0.111965 0.0180645 0.993548 0.748346 0.0188734 0.0589495 0.0188734
hip 589.459 0.196762 0.102142 0.975116 0.55399 0.0136745 0.0350935 0.0136745
lHand 589.459 0.561435 -0.157668 0.812362 0.128071 0.397529 -0.866394 0.397529
rHand 589.459 -0.114604 -0.22469 0.967668 0.0987588 -0.382632 0.908775 -0.382632
lFoot 589.459 0.927517 0.312279 0.205411 -0.984815 -0.0364507 -0.0595181 -0.0364507
rFoot 589.459 0.633333 0.631486 0.447342 -0.988286 0.00145489 0.0290945 0.00145489
head 589.471 0.11193 0.0181806 0.99355 0.748211 0.0189803 0.0591009 0.0189803
hip 589.471 0.196655 0.102473 0.975103 0.554756 0.014177 0.0356923 0.014177
lHand 589.471 0.561673 -0.15735 0.812259 0.127963 0.398103 -0.865995 0.398103
rHand 589.471 -0.114756 -0.224446 0.967706 0.0981768 -0.383445 0.908564 -0.383445
lFoot 589.471 0.927507 0.312443 0.20521 -0.984848 -0.0363534 -0.0593499 -0.0363534
rFoot 589.471 0.633159 0.631861 0.44706 -0.988299 0.0014762 0.0291081 0.0014762
head 589.481 0.111994 0.0183278 0.99354 0.748047 0.0189845 0.0591102 0.0189845
hip 589.481 0.196658 0.102555 0.975094 0.555332 0.0142711 0.0355579 0.0142711
lHand 589.481 0.561911 -0.156974 0.812167 0.127929 0.398732 -0.86564 0.398732
rHand 589.481 -0.114786 -0.224079 0.967788 0.097448 -0.38436 0.908415 -0.38436
lFoot 589.481 0.927455 0.312631 0.205155 -0.984842 -0.0364929 -0.0593252 -0.0364929
rFoot 589.481 0.633332 0.631952 0.446684 -0.988309 0.00153156 0.0291295 0.00153156
head 589.492 0.112031 0.0184161 0.993534 0.747838 0.0190841 0.0591477 0.0190841
hip 589.492 0.196668 0.102823 0.975064 0.555669 0.0138895 0.0349018 0.0138895
lHand 589.492 0.562192 -0.156478 0.812068 0.128011 0.399361 -0.865315 0.399361
rHand 589.492 -0.115239 -0.223599 0.967845 0.0959896 -0.385985 0.908205 -0.385985
lFoot 589.492 0.927433 0.312632 0.205254 -0.984854 -0.0363868 -0.059281 -0.0363868
rFoot 589.492 0.633271 0.631957 0.446763 -0.988317 0.00156151 0.0290986 0.00156151
head 589.504 0.112015 0.0184943 0.993534 0.747765 0.0191903 0.0590804 0.0191903
hip 589.504 0.196694 0.103044 0.975035 0.55565 0.0134037 0.0342061 0.0134037
lHand 589.504 0.562398 -0.156076 0.812003 0.128187 0.400032 -0.864981 0.400032
rHand 589.504 -0.115771 -0.223312 0.967847 0.0947676 -0.386953 0.908185 -0.386953
lFoot 589.504 0.927447 0.312684 0.205111 -0.984862 -0.0362836 -0.0592441 -0.0362836
rFoot 589.504 0.632675 0.632849 0.446346 -0.988295 0.00152816 0.0292706 0.00152816
head 589.515 0.112047 0.0185334 0.99353 0.747677 0.0194787 0.0589899 0.0194787
hip 589.515 0.197001 0.102501 0.97503 0.555464 0.0131661 0.0338761 0.0131661
lHand 589.515 0.562605 -0.155624 0.811946 0.128468 0.400818 -0.864681 0.400818
rHand 589.515 -0.116345 -0.222969 0.967858 0.0947292 -0.388247 0.908045 -0.388247
lFoot 589.515 0.927432 0.312662 0.205212 -0.984852 -0.0363237 -0.0592578 -0.0363237
rFoot 589.515 0.632624 0.632598 0.446774 -0.988301 0.00165324 0.0292429 0.00165324
head 589.527 0.112111 0.0186077 0.993522 0.747622 0.0196939 0.0588507 0.0196939
hip 589.527 0.196936 0.102722 0.97502 0.555336 0.0132925 0.0340148 0.0132925
lHand 589.527 0.562688 -0.155306 0.811949 0.12868 0.401608 -0.864328 0.401608
rHand 589.527 -0.116653 -0.222422 0.967946 0.0948516 -0.38936 0.907919 -0.38936
lFoot 589.527 0.927521 0.31243 0.205164 -0.984852 -0.0361302 -0.0592356 -0.0361302
rFoot 589.527 0.632721 0.632536 0.446724 -0.988291 0.00169763 0.029252 0.00169763
head 589.537 0.112095 0.018672 0.993522 0.747636 0.0199661 0.0587697 0.0199661
hip 589.537 0.196863 0.102978 0.975008 0.555422 0.0134462 0.0342607 0.0134462
lHand 589.537 0.562895 -0.15489 0.811886 0.128904 0.402302 -0.864091 0.402302
rHand 589.537 -0.117215 -0.221552 0.968078 0.0961786 -0.390347 0.907789 -0.390347
lFoot 589.537 0.927501 0.312436 0.205242 -0.98485 -0.0361442 -0.0592357 -0.0361442
rFoot 589.537 0.632322 0.632584 0.447221 -0.988292 0.00168155 0.0292762 0.00168155
head 589.548 0.112162 0.0187619 0.993513 0.747595 0.0201069 0.0586599 0.0201069
hip 589.548 0.197006 0.102749 0.975003 0.555637 0.0136547 0.0342973 0.0136547
lHand 589.548 0.563036 -0.154534 0.811856 0.129158 0.40291 -0.863817 0.40291
