tag time posX posY posZ rotX rotY rotZ rotW
head 1004.86 0.13017 -0.0931719 0.987104 0.66496 -0.0106945 0.031192 -0.0106945
hip 1004.86 0.225922 -0.108924 0.968036 0.570247 -0.0039295 -0.0185361 -0.0039295
lHand 1004.86 0.468511 -0.213708 0.85722 0.629432 0.267486 -0.377431 0.267486
rHand 1004.86 -0.0670947 -0.159356 0.984939 -0.48185 0.38791 -0.54397 0.38791
lFoot 1004.86 0.946202 -0.20922 0.246839 -0.981919 0.0755326 -0.0322756 0.0755326
rFoot 1004.86 0.724599 -0.449061 0.522782 -0.979334 0.0899677 0.027852 0.0899677
head 1004.87 0.130348 -0.0931118 0.987086 0.66454 -0.0113333 0.0304794 -0.0113333
hip 1004.87 0.226009 -0.108457 0.968069 0.570048 -0.00380144 -0.0187098 -0.00380144
lHand 1004.87 0.468481 -0.214379 0.857069 0.630055 0.2655 -0.374945 0.2655
rHand 1004.87 -0.0662945 -0.158801 0.985082 -0.483397 0.38787 -0.544196 0.38787
lFoot 1004.87 0.946179 -0.209388 0.246782 -0.98199 0.07524 -0.0320427 0.07524
rFoot 1004.87 0.724845 -0.448604 0.522833 -0.979255 0.0900462 0.0285913 0.0900462
head 1004.88 0.130462 -0.0930554 0.987077 0.664066 -0.0118258 0.02976 -0.0118258
hip 1004.88 0.226228 -0.107962 0.968073 0.569959 -0.00390633 -0.0190769 -0.00390633
lHand 1004.88 0.468484 -0.214961 0.856921 0.630717 0.263455 -0.372546 0.263455
rHand 1004.88 -0.0662305 -0.15809 0.985201 -0.485379 0.387322 -0.544442 0.387322
lFoot 1004.88 0.946228 -0.209325 0.246648 -0.982041 0.0748657 -0.0320919 0.0748657
rFoot 1004.88 0.724993 -0.448633 0.522602 -0.979284 0.0897183 0.0286793 0.0897183
head 1004.89 0.130565 -0.0929625 0.987072 0.663743 -0.0122455 0.0290193 -0.0122455
hip 1004.89 0.226423 -0.107363 0.968094 0.570017 -0.00421545 -0.0195027 -0.00421545
lHand 1004.89 0.468432 -0.215711 0.856762 0.631524 0.261314 -0.370159 0.261314
rHand 1004.89 -0.0658444 -0.157377 0.985341 -0.488067 0.386662 -0.54392 0.386662
lFoot 1004.89 0.946312 -0.209641 0.246057 -0.982084 0.0745913 -0.0319347 0.0745913
rFoot 1004.89 0.725483 -0.448591 0.521958 -0.979372 0.0892181 0.0286936 0.0892181
head 1004.91 0.13061 -0.0927683 0.987084 0.663691 -0.0125842 0.0283318 -0.0125842
hip 1004.91 0.226523 -0.106398 0.968177 0.570295 -0.00457117 -0.0200956 -0.00457117
lHand 1004.91 0.468304 -0.216418 0.856653 0.632413 0.259009 -0.36781 0.259009
rHand 1004.91 -0.0657633 -0.156457 0.985493 -0.49207 0.38503 -0.542651 0.38503
lFoot 1004.91 0.946364 -0.209844 0.245685 -0.982165 0.0744141 -0.0319905 0.0744141
