tag time posX posY posZ rotX rotY rotZ rotW
head 455.324 -0.0249554 -0.0243088 0.999393 0.721121 0.00664032 0.0236617 0.00664032
hip 455.324 -0.0350376 0.0250938 0.999071 0.549399 0.00428863 0.00846859 0.00428863
lHand 455.324 0.311214 -0.264781 0.912708 0.0825945 0.416834 -0.88941 0.416834
rHand 455.324 -0.313067 -0.326364 0.891894 0.0839553 -0.472248 0.869298 -0.472248
lFoot 455.324 0.723558 0.488447 0.487732 -0.982865 -0.0249335 -0.0503828 -0.0249335
rFoot 455.324 -0.856555 0.285467 0.429909 -0.983457 0.0045521 0.0469325 0.0045521
head 455.335 -0.0250341 -0.0244685 0.999387 0.72116 0.0065093 0.0237361 0.0065093
hip 455.335 -0.0352777 0.0253094 0.999057 0.549988 0.00437602 0.00869974 0.00437602
lHand 455.335 0.311457 -0.264965 0.912572 0.0821083 0.417682 -0.88902 0.417682
rHand 455.335 -0.312881 -0.326769 0.891811 0.0840941 -0.472266 0.869234 -0.472266
lFoot 455.335 0.723483 0.488552 0.487739 -0.982864 -0.024997 -0.0502503 -0.024997
rFoot 455.335 -0.85651 0.285782 0.429791 -0.983477 0.00441997 0.0466184 0.00441997
head 455.346 -0.0252011 -0.0245514 0.999381 0.721187 0.00637977 0.0239132 0.00637977
hip 455.346 -0.0352197 0.0252204 0.999061 0.550654 0.00460922 0.00898306 0.00460922
lHand 455.346 0.311696 -0.265135 0.912441 0.0810791 0.418807 -0.888604 0.418807
rHand 455.346 -0.312647 -0.32693 0.891834 0.0842723 -0.472364 0.86909 -0.472364
lFoot 455.346 0.723586 0.48859 0.487547 -0.982867 -0.0248001 -0.0503256 -0.0248001
rFoot 455.346 -0.856621 0.286058 0.429386 -0.983505 0.00426112 0.0464892 0.00426112
head 455.358 -0.0253457 -0.0247239 0.999373 0.721251 0.00618462 0.0241143 0.00618462
hip 455.358 -0.0352491 0.0251681 0.999062 0.551285 0.00474764 0.00925079 0.00474764
lHand 455.358 0.311438 -0.26516 0.912522 0.0806425 0.419699 -0.888224 0.419699
rHand 455.358 -0.312567 -0.327218 0.891757 0.0844826 -0.472446 0.868933 -0.472446
lFoot 455.358 0.723873 0.488446 0.487266 -0.982886 -0.0243851 -0.0504571 -0.0243851
rFoot 455.358 -0.856775 0.285881 0.429195 -0.983532 0.00458016 0.0463699 0.00458016
head 455.368 -0.0255323 -0.0248515 0.999365 0.721184 0.00591618 0.0243002 0.00591618
hip 455.368 -0.0354712 0.0254312 0.999047 0.55184 0.00468922 0.00913315 0.00468922
lHand 455.368 0.311565 -0.265203 0.912466 0.0802117 0.420354 -0.888003 0.420354
rHand 455.368 -0.312519 -0.32729 0.891747 0.08496 -0.472359 0.86889 -0.472359
lFoot 455.368 0.724192 0.488128 0.48711 -0.982867 -0.0244077 -0.05056 -0.0244077
rFoot 455.368 -0.856837 0.285793 0.42913 -0.983535 0.00453387 0.0462635 0.00453387
head 455.38 -0.0256799 -0.0249467 0.999359 0.72111 0.00575745 0.0244246 0.00575745
hip 455.38 -0.0353854 0.0252597 0.999054 0.552327 0.00455141 0.0089506 0.00455141
lHand 455.38 0.311539 -0.265311 0.912444 0.0802975 0.420709 -0.88786 0.420709
rHand 455.38 -0.312735 -0.32729 0.891671 0.0850477 -0.472181 0.869011 -0.472181
lFoot 455.38 0.724242 0.487911 0.487255 -0.982861 -0.0244513 -0.0505575 -0.0244513
rFoot 455.38 -0.856709 0.285988 0.429257 -0.983521 0.00477313 0.0462169 0.00477313
head 455.391 -0.0257858 -0.0250459 0.999354 0.721041 0.00552316 0.0244673 0.00552316
hip 455.391 -0.035303 0.0250965 0.999062 0.552649 0.00440413 0.00878965 0.00440413
lHand 455.391 0.311444 -0.265456 0.912434 0.0807331 0.420967 -0.887704 0.420967
rHand 455.391 -0.312702 -0.327218 0.891709 0.0851634 -0.472063 0.869053 -0.472063
lFoot 455.391 0.723856 0.488096 0.487642 -0.982854 -0.0242839 -0.050601 -0.0242839
rFoot 455.391 -0.856885 0.285672 0.429116 -0.983539 0.00486682 0.0461416 0.00486682
head 455.402 -0.0259383 -0.0250937 0.999349 0.720983 0.00543501 0.0243553 0.00543501
hip 455.402 -0.0354628 0.0252786 0.999051 0.552883 0.00416433 0.00860193 0.00416433
lHand 455.402 0.311061 -0.265032 0.912688 0.0810403 0.42118 -0.887564 0.42118
rHand 455.402 -0.312757 -0.327081 0.891741 0.0855806 -0.472049 0.868977 -0.472049
lFoot 455.402 0.723803 0.488046 0.487771 -0.982869 -0.0242622 -0.0505518 -0.0242622
rFoot 455.402 -0.856879 0.285593 0.42918 -0.983551 0.00427799 0.0460266 0.00427799
head 455.413 -0.0259928 -0.0252442 0.999343 0.720933 0.00535534 0.024239 0.00535534
hip 455.413 -0.0355249 0.0252155 0.999051 0.553086 0.00400474 0.00853108 0.00400474
lHand 455.413 0.310911 -0.265186 0.912694 0.0815582 0.42107 -0.88756 0.42107
rHand 455.413 -0.31224 -0.327114 0.89191 0.0865217 -0.471985 0.86879 -0.471985
lFoot 455.413 0.723814 0.48766 0.48814 -0.982866 -0.0242006 -0.05062 -0.0242006
rFoot 455.413 -0.856753 0.285453 0.429524 -0.98355 0.00428551 0.0460154 0.00428551
