tag time posX posY posZ rotX rotY rotZ rotW
head 219.403 -0.0452005 0.0708824 0.99646 0.69344 -0.01854 -0.00656722 -0.01854
hip 219.403 -0.0491639 0.14065 0.988838 0.546074 -0.000859812 -0.018878 -0.000859812
lHand 219.403 0.350139 0.0296902 0.936227 -0.00983665 0.419767 -0.894854 0.419767
rHand 219.403 -0.432402 0.0948563 0.896678 0.104463 -0.58322 0.802481 -0.58322
lFoot 219.403 0.379327 0.867383 0.322115 -0.982426 -0.0206562 -0.0718276 -0.0206562
rFoot 219.403 -0.812673 0.516925 0.268981 -0.986288 -0.0240844 0.0732857 -0.0240844
head 219.414 -0.0452955 0.0707794 0.996463 0.693425 -0.0185186 -0.00658042 -0.0185186
hip 219.414 -0.0493686 0.140743 0.988815 0.546195 -0.000808351 -0.0187079 -0.000808351
lHand 219.414 0.350137 0.029523 0.936233 -0.00990605 0.419702 -0.894951 0.419702
rHand 219.414 -0.43257 0.0948906 0.896593 0.104394 -0.58314 0.80259 -0.58314
lFoot 219.414 0.379204 0.867368 0.3223 -0.982395 -0.020535 -0.0719463 -0.020535
rFoot 219.414 -0.812782 0.516782 0.268928 -0.98629 -0.0238945 0.0731851 -0.0238945
head 219.426 -0.0453823 0.0706432 0.996469 0.693417 -0.0184338 -0.00655313 -0.0184338
hip 219.426 -0.0492124 0.140058 0.98892 0.546122 -0.000817426 -0.0186727 -0.000817426
lHand 219.426 0.350322 0.0282349 0.936204 -0.00941321 0.419835 -0.894925 0.419835
rHand 219.426 -0.432673 0.0947509 0.896558 0.10381 -0.58294 0.802884 -0.58294
lFoot 219.426 0.379337 0.867302 0.322319 -0.982373 -0.0205474 -0.0720514 -0.0205474
rFoot 219.426 -0.812805 0.516757 0.268904 -0.986282 -0.0239375 0.0730385 -0.0239375
head 219.437 -0.0455023 0.0705421 0.99647 0.693383 -0.0184204 -0.00661985 -0.0184204
hip 219.437 -0.0490558 0.139365 0.989025 0.546045 -0.000934064 -0.0187389 -0.000934064
lHand 219.437 0.350158 0.0283978 0.93626 -0.00897452 0.419734 -0.89503 0.419734
rHand 219.437 -0.432816 0.0948726 0.896476 0.103085 -0.582749 0.803211 -0.582749
lFoot 219.437 0.379289 0.867243 0.322535 -0.982346 -0.0207146 -0.0721446 -0.0207146
rFoot 219.437 -0.81294 0.516571 0.268855 -0.986276 -0.0241746 0.0728516 -0.0241746
head 219.448 -0.0456497 0.0705044 0.996466 0.693287 -0.0182495 -0.00667244 -0.0182495
hip 219.448 -0.0493219 0.1395 0.988993 0.545896 -0.00103128 -0.0189176 -0.00103128
lHand 219.448 0.350183 0.0279737 0.936264 -0.00795237 0.41939 -0.895167 0.41939
rHand 219.448 -0.433019 0.0952074 0.896343 0.102337 -0.582323 0.80372 -0.582323
lFoot 219.448 0.379187 0.867303 0.322495 -0.982316 -0.0206773 -0.0723578 -0.0206773
rFoot 219.448 -0.813088 0.51658 0.268389 -0.986284 -0.024077 0.0727458 -0.024077
head 219.459 -0.0457649 0.0704416 0.996466 0.693311 -0.0181325 -0.00674425 -0.0181325
hip 219.459 -0.0492073 0.138734 0.989106 0.545521 -0.00100204 -0.018744 -0.00100204
lHand 219.459 0.350306 0.0269979 0.936246 -0.00681432 0.419069 -0.895254 0.419069
rHand 219.459 -0.432693 0.0956351 0.896455 0.101958 -0.582006 0.804121 -0.582006
lFoot 219.459 0.379045 0.86729 0.322697 -0.982287 -0.0206846 -0.0724344 -0.0206846
rFoot 219.459 -0.813056 0.516554 0.268538 -0.986273 -0.024131 0.0726107 -0.024131
head 219.47 -0.0458936 0.0703556 0.996466 0.693234 -0.0179624 -0.00668401 -0.0179624
hip 219.47 -0.0490843 0.137999 0.989215 0.545312 -0.000938185 -0.0184846 -0.000938185
lHand 219.47 0.350034 0.0271105 0.936345 -0.00600352 0.418739 -0.895388 0.418739
rHand 219.47 -0.432681 0.0956481 0.896459 0.103336 -0.580902 0.804791 -0.580902
lFoot 219.47 0.378698 0.86738 0.322862 -0.982269 -0.0208755 -0.0725072 -0.0208755
rFoot 219.47 -0.813264 0.516335 0.268327 -0.986249 -0.0242898 0.0725775 -0.0242898
head 219.481 -0.0459889 0.0703017 0.996465 0.693212 -0.0177268 -0.00672486 -0.0177268
hip 219.481 -0.0502633 0.139595 0.988932 0.545229 -0.0009894 -0.0183053 -0.0009894
lHand 219.481 0.349889 0.0268267 0.936407 -0.00562854 0.418469 -0.89554 0.418469
rHand 219.481 -0.432784 0.0949939 0.896479 0.105319 -0.581871 0.80377 -0.581871
lFoot 219.481 0.378686 0.86736 0.32293 -0.982244 -0.0208928 -0.0727082 -0.0208928
rFoot 219.481 -0.813271 0.516296 0.268381 -0.986239 -0.0242592 0.0725894 -0.0242592
head 219.493 -0.0460979 0.0701817 0.996468 0.69322 -0.0175557 -0.00663002 -0.0175557
hip 219.493 -0.0501352 0.138966 0.989027 0.545249 -0.00099732 -0.0182099 -0.00099732
lHand 219.493 0.349629 0.0268763 0.936503 -0.00580771 0.418275 -0.895745 0.418275
rHand 219.493 -0.432941 0.0944319 0.896462 0.104652 -0.58089 0.80453 -0.58089
lFoot 219.493 0.378562 0.867353 0.323093 -0.982215 -0.0210512 -0.0727238 -0.0210512
rFoot 219.493 -0.813314 0.516221 0.268396 -0.986219 -0.0242046 0.0724816 -0.0242046
head 219.503 -0.0462128 0.0700928 0.996469 0.693213 -0.0174466 -0.00656832 -0.0174466
hip 219.503 -0.0499947 0.138279 0.989131 0.545236 -0.00103165 -0.0180655 -0.00103165
lHand 219.503 0.349349 0.0270781 0.936601 -0.00576138 0.418128 -0.89589 0.418128
rHand 219.503 -0.432911 0.0942158 0.8965 0.104204 -0.581091 0.804415 -0.581091
lFoot 219.503 0.378397 0.867353 0.323287 -0.982168 -0.0214723 -0.0728719 -0.0214723
rFoot 219.503 -0.813277 0.516343 0.268274 -0.986195 -0.0245568 0.072449 -0.0245568
head 219.514 -0.0463362 0.0700994 0.996463 0.693174 -0.017307 -0.00648987 -0.017307
hip 219.514 -0.0514542 0.140342 0.988765 0.545002 -0.001016 -0.0181635 -0.001016
lHand 219.514 0.349031 0.0271583 0.936718 -0.00655298 0.418022 -0.896056 0.418022
rHand 219.514 -0.433032 0.0940775 0.896456 0.103969 -0.581325 0.80421 -0.581325
lFoot 219.514 0.378407 0.867408 0.323128 -0.982127 -0.0214942 -0.0732571 -0.0214942
rFoot 219.514 -0.81336 0.516215 0.268268 -0.986189 -0.0244895 0.0723436 -0.0244895
head 219.526 -0.0464894 0.0700633 0.996459 0.69321 -0.0171687 -0.00641704 -0.0171687
hip 219.526 -0.0513322 0.139677 0.988866 0.544757 -0.00111408 -0.0182384 -0.00111408
lHand 219.526 0.348937 0.0271007 0.936754 -0.0067878 0.41799 -0.896097 0.41799
rHand 219.526 -0.433204 0.094075 0.896373 0.103101 -0.581779 0.803921 -0.581779
lFoot 219.526 0.378173 0.867448 0.323293 -0.982091 -0.02167 -0.073281 -0.02167
rFoot 219.526 -0.813286 0.516286 0.268357 -0.986171 -0.0245342 0.0722194 -0.0245342
head 219.537 -0.0466833 0.0699676 0.996456 0.693232 -0.0169088 -0.00632831 -0.0169088
hip 219.537 -0.0512291 0.138972 0.98897 0.544557 -0.00104135 -0.0181197 -0.00104135
lHand 219.537 0.348372 0.0275281 0.936952 -0.00683519 0.418017 -0.896109 0.418017
rHand 219.537 -0.433447 0.0939442 0.896269 0.102627 -0.581795 0.803933 -0.581795
lFoot 219.537 0.378101 0.867456 0.323358 -0.982077 -0.0217906 -0.0733093 -0.0217906
rFoot 219.537 -0.813231 0.516429 0.268245 -0.986172 -0.0245925 0.0721595 -0.0245925
head 219.548 -0.0468454 0.0699071 0.996453 0.693252 -0.0167983 -0.00619112 -0.0167983
hip 219.548 -0.0528679 0.141066 0.988588 0.5444 -0.000987865 -0.0179291 -0.000987865
lHand 219.548 0.348187 0.0273119 0.937027 -0.00684847 0.418211 -0.895973 0.418211
rHand 219.548 -0.433716 0.0936245 0.896172 0.102389 -0.581633 0.804064 -0.581633
lFoot 219.548 0.378001 0.867453 0.323483 -0.982044 -0.0217052 -0.0735157 -0.0217052
rFoot 219.548 -0.813299 0.51634 0.268213 -0.986176 -0.0246512 0.0719278 -0.0246512
head 219.559 -0.0469567 0.0697936 0.996456 0.693276 -0.0167597 -0.00604742 -0.0167597
hip 219.559 -0.0527967 0.14047 0.988676 0.544533 -0.000857353 -0.0175978 -0.000857353
lHand 219.559 0.347966 0.0266388 0.937129 -0.00669379 0.418458 -0.895794 0.418458
rHand 219.559 -0.433794 0.0933567 0.896162 0.101868 -0.581251 0.804479 -0.581251
lFoot 219.559 0.378008 0.867412 0.323585 -0.981998 -0.0216674 -0.0736702 -0.0216674
rFoot 219.559 -0.813272 0.516306 0.268359 -0.986164 -0.0246492 0.0718586 -0.0246492
head 219.57 -0.047059 0.069721 0.996456 0.69325 -0.0166762 -0.00590529 -0.0166762
hip 219.57 -0.0527152 0.139877 0.988765 0.544694 -0.000788219 -0.017304 -0.000788219
lHand 219.57 0.347763 0.0266726 0.937203 -0.00670105 0.418608 -0.895703 0.418608
rHand 219.57 -0.433726 0.0932455 0.896207 0.101449 -0.580898 0.804826 -0.580898
lFoot 219.57 0.377886 0.867436 0.323661 -0.981991 -0.021663 -0.0736192 -0.021663
rFoot 219.57 -0.813299 0.516224 0.268435 -0.98615 -0.0247664 0.0717621 -0.0247664
head 219.581 -0.0471698 0.0697107 0.996451 0.693129 -0.0167392 -0.0057996 -0.0167392
hip 219.581 -0.0544702 0.142214 0.988336 0.544646 -0.000784889 -0.0172213 -0.000784889
lHand 219.581 0.34762 0.0263893 0.937264 -0.00662045 0.418785 -0.895538 0.418785
rHand 219.581 -0.433955 0.0930413 0.896117 0.10148 -0.580282 0.805308 -0.580282
lFoot 219.581 0.378201 0.867314 0.323622 -0.981973 -0.0216201 -0.0736968 -0.0216201
rFoot 219.581 -0.813191 0.516593 0.268051 -0.986141 -0.0248505 0.0718425 -0.0248505
head 219.593 -0.0473332 0.0696583 0.996447 0.693065 -0.0167036 -0.0056252 -0.0167036
hip 219.593 -0.0543998 0.141669 0.988418 0.544672 -0.000798367 -0.0172312 -0.000798367
lHand 219.593 0.347652 0.026181 0.937258 -0.00663249 0.418821 -0.895452 0.418821
rHand 219.593 -0.434178 0.0929361 0.89602 0.101315 -0.579946 0.80564 -0.579946
lFoot 219.593 0.378167 0.867284 0.32374 -0.981952 -0.0216333 -0.0736705 -0.0216333
rFoot 219.593 -0.81313 0.516627 0.268173 -0.986121 -0.0248739 0.071842 -0.0248739
head 219.604 -0.0474619 0.0696196 0.996444 0.692943 -0.016686 -0.00553551 -0.016686
hip 219.604 -0.0542961 0.14109 0.988507 0.54454 -0.000899702 -0.0174455 -0.000899702
lHand 219.604 0.347252 0.0265068 0.937397 -0.00656641 0.418991 -0.895332 0.418991
rHand 219.604 -0.434281 0.0928116 0.895983 0.100881 -0.579824 0.805858 -0.579824
lFoot 219.604 0.378004 0.867279 0.323944 -0.981932 -0.0219431 -0.0736809 -0.0219431
rFoot 219.604 -0.81326 0.516587 0.267853 -0.986102 -0.0250289 0.0717107 -0.0250289
head 219.615 -0.0475849 0.0694735 0.996448 0.692838 -0.0166848 -0.00546548 -0.0166848
hip 219.615 -0.054453 0.141078 0.9885 0.544372 -0.000976302 -0.0173817 -0.000976302
lHand 219.615 0.347047 0.0263128 0.937479 -0.00616852 0.419215 -0.895207 0.419215
rHand 219.615 -0.434555 0.0929057 0.895841 0.101055 -0.579935 0.805873 -0.579935
lFoot 219.615 0.377575 0.867424 0.324057 -0.981889 -0.0220518 -0.0738366 -0.0220518
rFoot 219.615 -0.813367 0.516442 0.267811 -0.986096 -0.0250063 0.0716248 -0.0250063
head 219.626 -0.0477411 0.0694563 0.996442 0.692738 -0.0167278 -0.00545258 -0.0167278
hip 219.626 -0.0559536 0.14264 0.988192 0.544089 -0.000944652 -0.0172215 -0.000944652
lHand 219.626 0.346638 0.0258573 0.937643 -0.00626031 0.419493 -0.895154 0.419493
rHand 219.626 -0.434604 0.0927038 0.895838 0.101243 -0.579542 0.806251 -0.579542
lFoot 219.626 0.377629 0.867371 0.324137 -0.981884 -0.0219014 -0.0739456 -0.0219014
rFoot 219.626 -0.813297 0.516466 0.267978 -0.986097 -0.0250961 0.071409 -0.0250961
head 219.638 -0.0478485 0.0693755 0.996442 0.692663 -0.0166532 -0.00546882 -0.0166532
hip 219.638 -0.0559449 0.142058 0.988276 0.543811 -0.000820003 -0.0170559 -0.000820003
lHand 219.638 0.345923 0.0266463 0.937885 -0.00696418 0.419719 -0.895216 0.419719
rHand 219.638 -0.434636 0.092517 0.895842 0.104754 -0.579783 0.805752 -0.579783
lFoot 219.638 0.377495 0.867356 0.324331 -0.981865 -0.0219893 -0.0739803 -0.0219893
rFoot 219.638 -0.813402 0.516427 0.267732 -0.98609 -0.0252471 0.0712192 -0.0252471
head 219.649 -0.047934 0.0693107 0.996443 0.69256 -0.0166471 -0.00554661 -0.0166471
hip 219.649 -0.0576637 0.144195 0.987868 0.543523 -0.000844739 -0.0169763 -0.000844739
lHand 219.649 0.345555 0.0268483 0.938014 -0.00748161 0.419893 -0.895266 0.419893
rHand 219.649 -0.434827 0.0924108 0.89576 0.106707 -0.579514 0.805785 -0.579514
lFoot 219.649 0.377657 0.867298 0.324297 -0.981851 -0.0219991 -0.0740663 -0.0219991
rFoot 219.649 -0.813311 0.516578 0.267718 -0.986095 -0.0252793 0.0710592 -0.0252793
head 219.66 -0.0480525 0.0692554 0.996441 0.692505 -0.0166014 -0.00568158 -0.0166014
hip 219.66 -0.0576633 0.143685 0.987942 0.543398 -0.0008265 -0.0169766 -0.0008265
lHand 219.66 0.345288 0.0275571 0.938092 -0.0077078 0.419959 -0.895298 0.419959
