tag time posX posY posZ rotX rotY rotZ rotW
head 525.069 -0.00104687 -0.00127036 0.999999 0.707765 -0.0101088 0.0254919 -0.0101088
hip 525.069 0.00284842 0.0615002 0.998103 0.583904 0.0117742 0.00617712 0.0117742
lHand 525.069 0.349148 -0.0976511 0.931966 0.121403 0.475128 -0.871207 0.475128
rHand 525.069 -0.407637 -0.0272637 0.912737 0.169089 -0.52578 0.833517 -0.52578
lFoot 525.069 0.860392 0.311663 0.403227 -0.983413 -0.0252788 -0.0574963 -0.0252788
rFoot 525.069 -0.85557 0.295027 0.425392 -0.980701 0.0170332 0.0731936 0.0170332
head 525.082 -0.00129129 -0.00158424 0.999998 0.707996 -0.0106904 0.0254877 -0.0106904
hip 525.082 0.00278873 0.0617882 0.998085 0.584986 0.0109463 0.0041761 0.0109463
lHand 525.082 0.347456 -0.0977225 0.93259 0.119594 0.47533 -0.871292 0.47533
rHand 525.082 -0.407194 -0.0276808 0.912922 0.170086 -0.526076 0.833182 -0.526076
lFoot 525.082 0.860449 0.311682 0.403091 -0.983409 -0.0250643 -0.0572657 -0.0250643
rFoot 525.082 -0.856044 0.292601 0.426114 -0.980389 0.0154241 0.074501 0.0154241
head 525.101 -0.00141963 -0.00199303 0.999997 0.708213 -0.0111709 0.0252699 -0.0111709
hip 525.101 0.00221861 0.0621553 0.998064 0.58561 0.010431 0.00334207 0.010431
lHand 525.101 0.346416 -0.0976863 0.932981 0.115841 0.476745 -0.870965 0.476745
rHand 525.101 -0.406367 -0.0277757 0.913288 0.170943 -0.525717 0.833267 -0.525717
lFoot 525.101 0.860621 0.311128 0.403151 -0.983433 -0.025046 -0.0572833 -0.025046
rFoot 525.101 -0.855882 0.290773 0.427688 -0.980031 0.0144691 0.0755205 0.0144691
head 525.115 -0.00159723 -0.00236382 0.999996 0.708308 -0.011547 0.0250541 -0.011547
hip 525.115 0.00234595 0.0620265 0.998072 0.585755 0.00997283 0.00359989 0.00997283
lHand 525.115 0.346216 -0.0971862 0.933107 0.112586 0.477854 -0.870801 0.477854
rHand 525.115 -0.406225 -0.0282435 0.913337 0.17189 -0.524715 0.833723 -0.524715
