tag time posX posY posZ rotX rotY rotZ rotW
head 1495.16 0.0727607 0.143035 0.987039 0.683497 -0.0292177 -0.0238296 -0.0292177
hip 1495.16 0.109542 0.269927 0.95663 0.514396 -0.0368144 -0.00407388 -0.0368144
lHand 1495.16 0.468711 0.0390035 0.88249 0.34749 0.437532 -0.707495 0.437532
rHand 1495.16 -0.319793 0.115326 0.940443 -0.308509 0.456358 -0.758803 0.456358
lFoot 1495.16 0.503364 0.835064 0.222021 -0.961824 0.0086998 -0.0336031 0.0086998
rFoot 1495.16 -0.274752 0.922601 0.270775 -0.984926 0.0117273 0.0798368 0.0117273
head 1495.17 0.0731301 0.142855 0.987038 0.683868 -0.0284936 -0.0234927 -0.0284936
hip 1495.17 0.110223 0.269505 0.95667 0.514398 -0.0364612 -0.00297495 -0.0364612
lHand 1495.17 0.46815 0.0377818 0.882841 0.348646 0.435378 -0.707463 0.435378
rHand 1495.17 -0.318906 0.113149 0.941008 -0.310436 0.455265 -0.757288 0.455265
lFoot 1495.17 0.50338 0.835082 0.221916 -0.961856 0.0087796 -0.0331799 0.0087796
rFoot 1495.17 -0.274937 0.92248 0.270998 -0.984882 0.0116737 0.0802879 0.0116737
head 1495.19 0.0734465 0.142695 0.987038 0.684143 -0.0276343 -0.0231518 -0.0276343
hip 1495.19 0.110758 0.269439 0.956627 0.514379 -0.0362825 -0.00183321 -0.0362825
lHand 1495.19 0.467687 0.0363025 0.883148 0.349825 0.433107 -0.707407 0.433107
rHand 1495.19 -0.317376 0.110671 0.94182 -0.312235 0.453763 -0.755309 0.453763
lFoot 1495.19 0.503218 0.835169 0.221956 -0.961888 0.008816 -0.0327143 0.008816
rFoot 1495.19 -0.275215 0.922356 0.271139 -0.984857 0.0115304 0.0807203 0.0115304
head 1495.2 0.0737701 0.142588 0.987029 0.684319 -0.0267791 -0.0228095 -0.0267791
hip 1495.2 0.111182 0.269428 0.956581 0.514324 -0.0361177 -0.000880272 -0.0361177
lHand 1495.2 0.467159 0.0350578 0.883478 0.351201 0.430861 -0.70724 0.430861
rHand 1495.2 -0.316338 0.108816 0.942385 -0.313603 0.452568 -0.75383 0.452568
lFoot 1495.2 0.502939 0.835405 0.221701 -0.961934 0.00881557 -0.0322878 0.00881557
rFoot 1495.2 -0.275166 0.922357 0.271185 -0.984812 0.0118563 0.0811209 0.0118563
head 1495.21 0.074105 0.142471 0.987021 0.684418 -0.0256858 -0.0225138 -0.0256858
hip 1495.21 0.111799 0.269097 0.956602 0.514262 -0.0360937 -6.61369e-05 -0.0360937
lHand 1495.21 0.466811 0.0340127 0.883703 0.352291 0.428748 -0.707276 0.428748
rHand 1495.21 -0.314429 0.106537 0.943284 -0.312533 0.449329 -0.752924 0.449329
