tag time posX posY posZ rotX rotY rotZ rotW
head 1589.27 0.0181793 0.209989 0.977535 0.699737 -0.0766071 -0.054727 -0.0766071
hip 1589.27 0.0437661 0.388419 0.920443 0.516263 -0.0694378 -0.0217801 -0.0694378
lHand 1589.27 0.420711 0.159337 0.893092 0.350108 0.502045 -0.770826 0.502045
rHand 1589.27 -0.400643 0.330755 0.854451 -0.210957 0.480677 -0.825123 0.480677
lFoot 1589.27 0.328609 0.92481 0.191686 -0.934779 0.0281059 -0.0720767 0.0281059
rFoot 1589.27 -0.429109 0.886142 0.174981 0.979394 -0.0784977 -0.109873 -0.0784977
head 1589.28 0.0182267 0.209881 0.977557 0.700026 -0.0768521 -0.0547314 -0.0768521
hip 1589.28 0.0438901 0.388349 0.920467 0.516149 -0.0693877 -0.0217718 -0.0693877
lHand 1589.28 0.42098 0.160327 0.892789 0.349351 0.502756 -0.770704 0.502756
rHand 1589.28 -0.400432 0.33109 0.85442 -0.210754 0.480922 -0.824963 0.480922
lFoot 1589.28 0.328532 0.924833 0.191706 -0.93479 0.0282243 -0.071961 0.0282243
rFoot 1589.28 -0.429152 0.8861 0.175086 0.979392 -0.0786001 -0.109933 -0.0786001
head 1589.29 0.018225 0.209775 0.97758 0.70022 -0.0769377 -0.0548366 -0.0769377
hip 1589.29 0.044015 0.388255 0.9205 0.515913 -0.0694117 -0.0217196 -0.0694117
lHand 1589.29 0.420898 0.161169 0.892675 0.348633 0.503463 -0.770446 0.503463
rHand 1589.29 -0.40025 0.33144 0.85437 -0.210321 0.480731 -0.825211 0.480731
lFoot 1589.29 0.328455 0.924858 0.191715 -0.93481 0.0281815 -0.0718676 0.0281815
rFoot 1589.29 -0.429167 0.886095 0.175073 0.979367 -0.0788908 -0.109978 -0.0788908
head 1589.3 0.0182717 0.209767 0.977581 0.700426 -0.0771637 -0.0548579 -0.0771637
hip 1589.3 0.0440474 0.388178 0.920531 0.515701 -0.069274 -0.0216297 -0.069274
lHand 1589.3 0.420603 0.162281 0.892613 0.348185 0.503756 -0.770175 0.503756
rHand 1589.3 -0.399965 0.331598 0.854442 -0.210096 0.480692 -0.8252 0.480692
lFoot 1589.3 0.328401 0.924861 0.191793 -0.934817 0.0281976 -0.0717306 0.0281976
rFoot 1589.3 -0.429104 0.886117 0.17512 0.979374 -0.0786694 -0.110053 -0.0786694
head 1589.32 0.018353 0.209665 0.977601 0.700582 -0.0772944 -0.0549245 -0.0772944
hip 1589.32 0.0441985 0.388053 0.920576 0.515426 -0.0693516 -0.0214511 -0.0693516
lHand 1589.32 0.420518 0.162926 0.892536 0.347095 0.502487 -0.770926 0.502487
rHand 1589.32 -0.399683 0.331659 0.85455 -0.209956 0.480638 -0.82517 0.480638
lFoot 1589.32 0.328563 0.924832 0.191656 -0.934818 0.028384 -0.0716426 0.028384
rFoot 1589.32 -0.429131 0.88611 0.17509 0.979368 -0.078671 -0.11016 -0.078671
head 1589.33 0.0184025 0.209537 0.977628 0.700749 -0.0773784 -0.0549226 -0.0773784
hip 1589.33 0.0443041 0.388094 0.920554 0.515145 -0.0694168 -0.0212871 -0.0694168
lHand 1589.33 0.420596 0.163272 0.892435 0.345959 0.501504 -0.771435 0.501504
rHand 1589.33 -0.399175 0.33148 0.854857 -0.209842 0.480659 -0.825101 0.480659
lFoot 1589.33 0.328582 0.92482 0.191682 -0.934847 0.0283549 -0.0715053 0.0283549
rFoot 1589.33 -0.429132 0.886084 0.175214 0.979344 -0.0787366 -0.110306 -0.0787366
head 1589.34 0.0184929 0.209471 0.97764 0.700869 -0.077493 -0.0548891 -0.077493
hip 1589.34 0.044558 0.387725 0.920698 0.515004 -0.0692479 -0.0211237 -0.0692479
lHand 1589.34 0.420853 0.163354 0.892299 0.344788 0.50005 -0.771927 0.50005
rHand 1589.34 -0.398827 0.331451 0.855031 -0.20985 0.48048 -0.825042 0.48048
lFoot 1589.34 0.328587 0.924815 0.191695 -0.934861 0.0283902 -0.0713995 0.0283902
rFoot 1589.34 -0.429074 0.886104 0.175257 0.979339 -0.0787223 -0.110365 -0.0787223
head 1589.35 0.0185968 0.209367 0.97766 0.701075 -0.07758 -0.0549191 -0.07758
hip 1589.35 0.0446481 0.387697 0.920705 0.515088 -0.0690088 -0.021062 -0.0690088
lHand 1589.35 0.421124 0.163041 0.892229 0.344407 0.499243 -0.771406 0.499243
rHand 1589.35 -0.398508 0.331286 0.855243 -0.209897 0.480311 -0.824919 0.480311
lFoot 1589.35 0.328601 0.92483 0.191602 -0.934902 0.0284518 -0.0713155 0.0284518
rFoot 1589.35 -0.429098 0.886074 0.175351 0.979332 -0.0787843 -0.110428 -0.0787843
head 1589.36 0.0187077 0.209286 0.977675 0.701289 -0.0774717 -0.0548996 -0.0774717
hip 1589.36 0.044703 0.387843 0.920641 0.515128 -0.0690624 -0.0209514 -0.0690624
lHand 1589.36 0.420883 0.162017 0.892529 0.346689 0.500253 -0.767959 0.500253
rHand 1589.36 -0.397971 0.330966 0.855617 -0.21 0.480137 -0.824766 0.480137
lFoot 1589.36 0.328548 0.924844 0.191623 -0.934882 0.0284807 -0.0712052 0.0284807
rFoot 1589.36 -0.429091 0.88609 0.175286 0.979325 -0.0787435 -0.110539 -0.0787435
head 1589.37 0.0188096 0.209133 0.977706 0.701496 -0.0774793 -0.0548904 -0.0774793
hip 1589.37 0.0448883 0.387703 0.920691 0.515083 -0.0690703 -0.0209113 -0.0690703
lHand 1589.37 0.42068 0.161109 0.892789 0.347359 0.49904 -0.766943 0.49904
rHand 1589.37 -0.397747 0.33061 0.855859 -0.209944 0.479977 -0.824653 0.479977
lFoot 1589.37 0.328652 0.924817 0.191576 -0.934897 0.0285635 -0.0712329 0.0285635
rFoot 1589.37 -0.429114 0.886068 0.175343 0.979308 -0.0788113 -0.110563 -0.0788113
head 1589.38 0.0189109 0.209039 0.977724 0.701685 -0.0774585 -0.0549207 -0.0774585
hip 1589.38 0.0450119 0.38763 0.920715 0.514871 -0.0691288 -0.0209267 -0.0691288
lHand 1589.38 0.420532 0.160435 0.89298 0.348363 0.499695 -0.764876 0.499695
rHand 1589.38 -0.397449 0.330376 0.856088 -0.209915 0.479769 -0.824587 0.479769
lFoot 1589.38 0.328587 0.924821 0.19167 -0.934909 0.0286772 -0.071073 0.0286772
rFoot 1589.38 -0.429141 0.886029 0.175473 0.979298 -0.0787678 -0.110641 -0.0787678
head 1589.39 0.0190221 0.208962 0.977739 0.701783 -0.0773636 -0.0548929 -0.0773636
hip 1589.39 0.0451388 0.387554 0.920741 0.514639 -0.0691135 -0.0209098 -0.0691135
lHand 1589.39 0.420619 0.160218 0.892978 0.348555 0.500042 -0.76372 0.500042
rHand 1589.39 -0.396967 0.330112 0.856413 -0.209688 0.479586 -0.824632 0.479586
lFoot 1589.39 0.328563 0.924843 0.191605 -0.934937 0.0286086 -0.0710159 0.0286086
rFoot 1589.39 -0.429175 0.886022 0.175426 0.979298 -0.0787189 -0.110702 -0.0787189
head 1589.4 0.0191322 0.208824 0.977766 0.701926 -0.0773045 -0.0548983 -0.0773045
hip 1589.4 0.0452106 0.387586 0.920724 0.514483 -0.0689348 -0.0207978 -0.0689348
lHand 1589.4 0.42058 0.160039 0.893028 0.348485 0.50001 -0.763154 0.50001
rHand 1589.4 -0.396706 0.329777 0.856663 -0.209508 0.479446 -0.82464 0.479446
lFoot 1589.4 0.328459 0.924875 0.191625 -0.934937 0.028596 -0.0709195 0.028596
rFoot 1589.4 -0.429225 0.885987 0.17548 0.979268 -0.0788519 -0.110789 -0.0788519
head 1589.42 0.0192411 0.208727 0.977785 0.702114 -0.0772442 -0.0548891 -0.0772442
hip 1589.42 0.0453271 0.387536 0.92074 0.514338 -0.0688673 -0.0207229 -0.0688673
lHand 1589.42 0.420908 0.160374 0.892814 0.347566 0.500177 -0.763656 0.500177
rHand 1589.42 -0.396381 0.329504 0.856918 -0.20924 0.479253 -0.824726 0.479253
lFoot 1589.42 0.328579 0.924858 0.191506 -0.934973 0.0286639 -0.0707875 0.0286639
rFoot 1589.42 -0.429238 0.885977 0.175496 0.979269 -0.0790145 -0.110804 -0.0790145
head 1589.43 0.0193602 0.208639 0.977801 0.702226 -0.0771632 -0.0548966 -0.0771632
hip 1589.43 0.0453648 0.38773 0.920656 0.514223 -0.0689412 -0.0206754 -0.0689412
lHand 1589.43 0.421305 0.161174 0.892482 0.346353 0.500235 -0.764918 0.500235
rHand 1589.43 -0.396026 0.329033 0.857263 -0.209107 0.478952 -0.824802 0.478952
lFoot 1589.43 0.328659 0.924831 0.191493 -0.934984 0.0286941 -0.0707978 0.0286941
rFoot 1589.43 -0.429247 0.885984 0.17544 0.979257 -0.0788574 -0.110981 -0.0788574
head 1589.44 0.0194931 0.208541 0.977819 0.7023 -0.0772299 -0.0548497 -0.0772299
hip 1589.44 0.0455395 0.387523 0.920734 0.514021 -0.0688899 -0.0207618 -0.0688899
lHand 1589.44 0.421944 0.162429 0.891953 0.344368 0.500779 -0.766736 0.500779
rHand 1589.44 -0.395776 0.328653 0.857525 -0.208919 0.478667 -0.824896 0.478667
lFoot 1589.44 0.328607 0.924845 0.191516 -0.934992 0.0288181 -0.0706801 0.0288181
rFoot 1589.44 -0.429277 0.885963 0.175473 0.979256 -0.0788829 -0.111031 -0.0788829
head 1589.45 0.0196345 0.208459 0.977834 0.702546 -0.0772291 -0.0547668 -0.0772291
hip 1589.45 0.0456448 0.387471 0.920751 0.513823 -0.0687079 -0.0207602 -0.0687079
lHand 1589.45 0.422559 0.163643 0.89144 0.342498 0.501655 -0.768139 0.501655
rHand 1589.45 -0.395505 0.328198 0.857824 -0.208999 0.478162 -0.825058 0.478162
lFoot 1589.45 0.328577 0.924859 0.191504 -0.935013 0.0287251 -0.0706183 0.0287251
rFoot 1589.45 -0.42927 0.885971 0.175451 0.979235 -0.0791336 -0.111101 -0.0791336
head 1589.46 0.0197604 0.208455 0.977832 0.70262 -0.077204 -0.0548166 -0.077204
hip 1589.46 0.0457661 0.387427 0.920764 0.51373 -0.0686607 -0.0207179 -0.0686607
lHand 1589.46 0.422961 0.165259 0.890951 0.340815 0.503699 -0.769379 0.503699
rHand 1589.46 -0.39535 0.327735 0.858073 -0.209295 0.47761 -0.8252 0.47761
lFoot 1589.46 0.328543 0.924884 0.191439 -0.935029 0.0287928 -0.070605 0.0287928
rFoot 1589.46 -0.42934 0.88596 0.175333 0.979218 -0.0791216 -0.111169 -0.0791216
head 1589.47 0.0199038 0.208443 0.977832 0.70272 -0.0770977 -0.0548565 -0.0770977
hip 1589.47 0.045796 0.387464 0.920747 0.513552 -0.0686438 -0.0206019 -0.0686438
lHand 1589.47 0.423556 0.167122 0.890321 0.339049 0.50632 -0.770355 0.50632
rHand 1589.47 -0.395164 0.327117 0.858394 -0.209826 0.477038 -0.82529 0.477038
lFoot 1589.47 0.328463 0.924913 0.191437 -0.935042 0.0287617 -0.0704005 0.0287617
rFoot 1589.47 -0.429211 0.886012 0.175385 0.979212 -0.0789324 -0.111222 -0.0789324
head 1589.48 0.0200317 0.208407 0.977837 0.702856 -0.0768853 -0.0550127 -0.0768853
hip 1589.48 0.0459074 0.387374 0.920779 0.513219 -0.0686353 -0.0205624 -0.0686353
lHand 1589.48 0.423763 0.168772 0.889911 0.337374 0.509297 -0.770943 0.509297
rHand 1589.48 -0.395014 0.326487 0.858703 -0.210272 0.476355 -0.825432 0.476355
lFoot 1589.48 0.328379 0.924938 0.191461 -0.935073 0.0287418 -0.0702865 0.0287418
rFoot 1589.48 -0.429344 0.885919 0.175535 0.97923 -0.0788964 -0.111354 -0.0788964
head 1589.49 0.0202029 0.208353 0.977845 0.702916 -0.0767449 -0.0551819 -0.0767449
hip 1589.49 0.0459201 0.387398 0.920768 0.512777 -0.0686113 -0.020499 -0.0686113
lHand 1589.49 0.423977 0.170132 0.88955 0.335467 0.511861 -0.771486 0.511861
rHand 1589.49 -0.394817 0.325657 0.859108 -0.210682 0.475764 -0.825532 0.475764
