tag time posX posY posZ rotX rotY rotZ rotW
head 390.924 0.0946149 0.274044 0.957052 0.709088 -0.0399925 0.004324 -0.0399925
hip 390.924 0.149132 0.46539 0.872451 0.555914 0.00300591 -0.000410947 0.00300591
lHand 390.924 0.528763 0.302203 0.793148 0.205648 0.374152 -0.883866 0.374152
rHand 390.924 -0.188602 0.345983 0.919089 0.0943498 -0.42575 0.89599 -0.42575
lFoot 390.924 0.477873 0.86862 0.130905 -0.986826 -0.00676352 -0.0417546 -0.00676352
rFoot 390.924 0.094395 0.986763 0.131862 -0.984324 -0.0235038 0.047082 -0.0235038
head 390.936 0.094764 0.274006 0.957048 0.709102 -0.0399416 0.00404538 -0.0399416
hip 390.936 0.14902 0.465434 0.872448 0.556074 0.00319346 -0.000311191 0.00319346
lHand 390.936 0.528566 0.30181 0.793428 0.205438 0.373142 -0.884233 0.373142
rHand 390.936 -0.188651 0.345122 0.919403 0.0960949 -0.424768 0.896193 -0.424768
lFoot 390.936 0.477823 0.868652 0.130877 -0.986821 -0.00667846 -0.0418688 -0.00667846
rFoot 390.936 0.0944109 0.986768 0.131814 -0.984317 -0.0236557 0.0470979 -0.0236557
head 390.948 0.0948905 0.274029 0.957029 0.709186 -0.0398187 0.00373355 -0.0398187
hip 390.948 0.148808 0.466114 0.87212 0.556088 0.00345758 -0.000262986 0.00345758
lHand 390.948 0.528338 0.301459 0.793714 0.205014 0.372261 -0.884665 0.372261
rHand 390.948 -0.188851 0.344205 0.919706 0.0981368 -0.423139 0.896634 -0.423139
lFoot 390.948 0.477823 0.868644 0.130929 -0.986816 -0.00677326 -0.0418406 -0.00677326
rFoot 390.948 0.0944049 0.986774 0.131773 -0.984327 -0.0235782 0.0470666 -0.0235782
head 390.959 0.0950339 0.274041 0.957011 0.709291 -0.0396604 0.0034507 -0.0396604
hip 390.959 0.148705 0.466183 0.872101 0.556195 0.00359069 -0.000246614 0.00359069
lHand 390.959 0.528137 0.301393 0.793873 0.204638 0.371458 -0.885009 0.371458
rHand 390.959 -0.188547 0.343261 0.920121 0.101477 -0.421286 0.896972 -0.421286
lFoot 390.959 0.477829 0.868635 0.130971 -0.986826 -0.00668696 -0.0419812 -0.00668696
rFoot 390.959 0.0944305 0.98678 0.131716 -0.984343 -0.0235551 0.0469196 -0.0235551
head 390.97 0.0951227 0.274155 0.956969 0.709321 -0.0396053 0.00326043 -0.0396053
hip 390.97 0.14862 0.466231 0.87209 0.556145 0.00369972 -0.0001139 0.00369972
lHand 390.97 0.527869 0.301067 0.794175 0.204228 0.370826 -0.885345 0.370826
rHand 390.97 -0.188745 0.342727 0.920279 0.104489 -0.419132 0.897436 -0.419132
lFoot 390.97 0.477526 0.868874 0.13049 -0.986834 -0.0067646 -0.0421819 -0.0067646
rFoot 390.97 0.0942032 0.986863 0.131251 -0.98436 -0.0234995 0.0468369 -0.0234995
head 390.982 0.0952255 0.274218 0.956941 0.709282 -0.0394785 0.00310465 -0.0394785
hip 390.982 0.148089 0.467033 0.871751 0.555816 0.00399058 0.000201492 0.00399058
lHand 390.982 0.527695 0.300946 0.794336 0.20347 0.370326 -0.885772 0.370326
rHand 390.982 -0.188834 0.341803 0.920604 0.105552 -0.41768 0.897724 -0.41768
lFoot 390.982 0.477512 0.868883 0.130483 -0.986822 -0.00690426 -0.0422109 -0.00690426
rFoot 390.982 0.094131 0.986877 0.131202 -0.984363 -0.0234438 0.0468611 -0.0234438
head 390.992 0.0952699 0.274224 0.956935 0.70936 -0.0394232 0.00299975 -0.0394232
hip 390.992 0.148001 0.467093 0.871734 0.555683 0.00405933 0.000194613 0.00405933
lHand 390.992 0.527346 0.300922 0.794577 0.202824 0.369734 -0.886177 0.369734
rHand 390.992 -0.18888 0.341097 0.920857 0.104991 -0.417059 0.897775 -0.417059
lFoot 390.992 0.477471 0.8689 0.130513 -0.98681 -0.00696729 -0.0423577 -0.00696729
